offset,size,shannon_entropy,chi_square,serial_correlation,compression_ratio,mean_byte,std_byte,null_ratio,zscore_score,zscore_anomaly,anomaly_score,is_anomalous
21962752,4096,7.879848030707725,718.5,-0.020252352580428123,1.002685546875,137.99658203125,75.43836975097656,0.002197265625,3.9555567306536075,False,3.9555567306536075,False
21966848,4096,7.856878615882251,899.625,-0.005822428502142429,1.002685546875,137.74462890625,75.56781005859375,0.001953125,4.172977977489685,False,4.172977977489685,False
21970944,4096,7.891835986509715,636.75,-0.03490054979920387,1.002685546875,134.491455078125,76.3123550415039,0.00146484375,3.6835651929042514,False,3.6835651929042514,False
21975040,4096,7.876325865409392,764.75,-0.01587679609656334,1.002685546875,138.40380859375,76.46733093261719,0.0029296875,4.055035299358653,False,4.055035299358653,False
21979136,4096,7.874001138261088,763.0,-0.004070728551596403,1.002685546875,137.7666015625,75.82567596435547,0.00146484375,4.402752638968587,False,4.402752638968587,False
21983232,4096,7.90822389479268,571.625,-0.027124617248773575,1.002685546875,135.23681640625,75.28922271728516,0.00244140625,4.0233699181638665,False,4.0233699181638665,False
21987328,4096,7.88849014203236,679.875,-0.006427198648452759,1.002685546875,135.779052734375,76.01567840576172,0.003173828125,4.474173308092469,False,4.474173308092469,False
21991424,4096,7.888542238561579,656.625,-0.025127803906798363,1.002685546875,139.23779296875,75.04322814941406,0.001220703125,3.891049325491311,False,3.891049325491311,False
21995520,4096,7.860766950161846,925.125,-0.04050740599632263,0.99853515625,136.85693359375,77.25043487548828,0.003173828125,3.468596602480845,False,3.468596602480845,False
21999616,4096,7.739302446725638,1760.875,-0.07825232297182083,0.968505859375,140.6357421875,78.58682250976562,0.00341796875,2.992432246838637,False,2.992432246838637,False
22003712,4096,7.779894150454186,1509.0,-0.062008392065763474,0.977294921875,140.818603515625,78.86669921875,0.00244140625,2.964484946915574,False,2.964484946915574,False
22007808,4096,7.768711432729088,1584.375,-0.05990293249487877,0.972412109375,141.10888671875,79.71348571777344,0.005126953125,2.7035391986790054,False,2.7035391986790054,False
22011904,4096,7.8682281982429485,837.375,-0.03993643447756767,1.002685546875,139.950439453125,75.67800903320312,0.001708984375,3.599041459405534,False,3.599041459405534,False
22016000,4096,7.878160195731,744.25,-0.016699152067303658,1.002685546875,137.014404296875,76.6165542602539,0.0029296875,4.048526944774266,False,4.048526944774266,False
22020096,4096,7.860229379813078,899.75,-0.016806533560156822,1.002685546875,140.017333984375,76.1461410522461,0.00146484375,3.8609171463749794,False,3.8609171463749794,False
22024192,4096,7.882441618220761,706.125,-0.027606267482042313,1.002685546875,136.959716796875,75.63652801513672,0.003173828125,3.7510412610846466,False,3.7510412610846466,False
22028288,4096,7.907289628533826,541.125,-0.013525789603590965,1.002685546875,134.1015625,76.08415222167969,0.003662109375,4.442955267403904,False,4.442955267403904,False
